Ki [nM],pKi,standardized_smiles
17.38,7.7599502278873524,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21
21.88,7.659952682338607,CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2
81.14,7.090764996631693,Clc1cccc(COc2cncc(N3CCNCC3)n2)c1
421.0,6.375717904164332,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
0.34,9.468521082957745,Fc1ccc2c(C3CNCCC3F)c(-c3cccc4ccccc34)[nH]c2c1
15.3,7.815308569182402,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1
10.2,7.991399828238082,FC1CCNCC1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12
0.23,9.638272163982407,Fc1ccc2c(C3CNCCC3F)c(-c3ccc4ccccc4c3)[nH]c2c1
0.11,9.958607314841775,Fc1ccc2c(C3CNCCC3F)c(-c3ccsc3)[nH]c2c1
0.09,10.045757490560675,O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1C1CNCCC1F
1158.0,5.936291440608582,COc1cccc2c1C(CN)c1ccccc1C2
1367.0,5.864231485432177,COc1ccc2c(c1)C(CN)c1ccccc1C2
0.43,9.366531544420413,FC1CCNCC1c1c(-c2ccccc2)[nH]c2ccccc12
4.0,8.397940008672037,Fc1ccc2[nH]c(-c3ccccc3)c(C3CNCCC3F)c2c1
2511.89,5.59999938302362,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1
2.3,8.638272163982407,FC1CCNCC1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12
0.46,9.337242168318426,Fc1cccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c12
200.0,6.698970004336019,CCCCCCc1ccc(C(CN)c2ccccc2)cc1
1.8,8.744727494896694,c1ccc(-c2[nH]c3ccccc3c2C2CC3CCC(C2)N3)cc1
0.06,10.221848749616356,Fc1ccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c2c1
181.485,6.741159264217037,CC1CC2(C)CC(=O)C1c1c2c(O)n(CCCCN2CCN(c3ccccc3)CC2)c1O
4.169,8.379968104873702,CC1CC(NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CN1CCCc1noc2cc(F)ccc12
250.0,6.6020599913279625,COc1ccccc1-c1cc(CCN(C)C)ccc1Cl
910.0,6.040958607678906,CCNCc1ccc(Cl)c(-c2ccccc2OC)c1
111.0,6.954677021213342,NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12
0.6457,9.18996921359416,CC1CC(NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12
3.89,8.410050398674292,CC1CC(NS(=O)(=O)c2cccc(Cl)c2)CN1CCCc1noc2cc(F)ccc12
13.49,7.869988050328096,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)cc1
10.4,7.982966660701219,COC(=O)c1[nH]c2cc(F)ccc2c1C1CNCCC1F
340.0,6.468521082957745,COc1ccccc1-c1cc(C2CCNC2)ccc1Cl
1.698,8.770062314092065,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(Cl)c(Cl)c1
0.25,9.602059991327963,Fc1ccc2c(C3CNCCC3F)c(C3CCCCC3)[nH]c2c1
6.918,8.160019442321657,Cc1c(S(=O)(=O)NC2CC(C)N(CCCc3noc4cc(F)ccc34)C2)sc2ccc(Cl)cc12
5.888,8.230032198670557,Cc1cccc(S(=O)(=O)CC2CCN(CCCc3noc4cc(F)ccc34)C2)c1
2.754,8.560036064079094,CC1CC(NS(=O)(=O)c2cc3ccccc3o2)CN1CCCc1noc2cc(F)ccc12
6.31,8.199970640755867,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(Cl)c1
670.0,6.173925197299173,CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
4.365,8.36001575195841,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(Cl)c1
2.951,8.53003079050004,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(C(F)(F)F)c1
39.81,7.400007822415902,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(F)c1
1200.0,5.920818753952375,COc1ccccc1-c1cc(C2CCN(C)C2)ccc1Cl
0.2455,9.609948503541013,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc2ccccc2c1
680.0,6.167491087293763,CCN(CC)CCc1ccc(Cl)c(-c2ccccc2OC)c1
12.88,7.890084136976206,CC1CC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CN1CCCc1noc2cc(F)ccc12
4.169,8.379968104873702,CC1CC(NS(=O)(=O)c2csc3ccccc23)CN1CCCc1noc2cc(F)ccc12
1.514,8.819874124835946,CC1CC(NS(=O)(=O)c2ccc3ccccc3c2)CN1CCCc1noc2cc(F)ccc12
35.74,7.446845451830375,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C
1.95,8.709965388637482,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(C(F)(F)F)cc1
0.6918,9.160019442321657,CC1CC(NS(=O)(=O)c2cc3ccccc3s2)CN1CCCc1noc2cc(F)ccc12
570.0,6.2441251443275085,CCCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1
170.0,6.769551078621726,CNCCc1ccc(Cl)c(-c2ccccc2OC)c1
1.698,8.770062314092065,Cc1ccc(S(=O)(=O)CC2CCN(CCCc3noc4cc(F)ccc34)C2)cc1C
3.548,8.45001638884031,CC1CC(NS(=O)(=O)c2ccc(F)c(Cl)c2)CN1CCCc1noc2cc(F)ccc12
12.88,7.890084136976206,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1
600.0,6.221848749616356,CCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1
520.0,6.2839966563652006,CCNCCc1ccc(Cl)c(-c2ccccc2OC)c1
1200.0,5.920818753952375,CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1
280.0,6.552841968657781,CCCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
285.0,6.54515513999149,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
523.405,6.281162132934125,COc1ccccc1N1CCN(CCCCn2c(O)c3c(c2O)C2(C)CC(=O)C3C(C)C2)CC1
169.91,6.769781060112619,CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCCN1CCN(c4ccc(F)cc4)CC1)c3O)C(C)C2
427.78999999999996,6.368769371694315,COc1ccccc1N1CCN(CCCn2c(O)c3c(c2O)C2(C)CC(=O)C3C(C)C2)CC1
1.92,8.71669877129645,Nc1nc(-c2ccc(F)cc2)c(C2CCN(CCCC(=O)c3ccc(F)cc3)C2)s1
109.0,6.962573502059376,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CC)c1-3
109.0,6.962573502059376,CCCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3
102.16499999999999,6.99069786066171,CC1CC2(C)CC(=O)C1c1c2c(O)n(CCCCN2CCN(c3ccc(F)cc3)CC2)c1O
25.12,7.599980364934842,O=S(=O)(c1ccccc1)n1cc(Cl)c2cc3c(cc21)CCNCC3
1023.645,5.989850630539724,COc1ccccc1N1CCN(CCCn2c(O)c3c(c2O)C2(OC(C)=O)C=C(C)C3C(C)C2)CC1
911.005,6.040479239419482,CC1CC2(C)CC(=O)C1c1c2c(O)n(OCCCN2CCN(c3ccccc3F)CC2)c1O
95.0,7.022276394711152,CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3
6.918,8.160019442321657,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2oc(-c3ccccc3)cc21
1318.26,5.879998925531604,O=C1CC(CN2CCN(C(=O)c3ccc(F)cc3)CC2)Cc2occc21
2.4,8.619788758288394,CCc1cc(OC)cc(CCNCc2cccc(F)c2)c1OC
225.0,6.647817481888637,COc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)c(O)c1
24.0,7.619788758288394,Nc1nc(N)nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1
5300.0,5.275724130399211,N#Cc1cccnc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1
27660.0,4.558147824226708,COc1ccccc1N1CCN(c2nc(N)nc(NCCc3c[nH]c4ccccc34)n2)CC1
18190.0,4.740167300936516,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1
7.2,8.142667503568731,COc1c(Br)cc(F)cc1CCNCc1ccccc1O
2196.0,5.658367664221946,O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12
6900.0,5.161150909262744,O=C1CCc2ccc(OCCCCN3CCN(C(=O)c4ccccn4)CC3)cc2N1
6500.0,5.187086643357144,O=C(c1ccccc1)N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1
30000.0,4.522878745280337,COc1ccc(N2CCN(CCCN3CCN(C(=O)c4ccccc4)CC3)CC2)cc1
187.0,6.728158393463501,CCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
2749.0,5.560825260156531,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
155.0,6.809668301829708,CCCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
13000.0,4.886056647693163,N#Cc1cccnc1N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1
173.78,6.760000207113128,COc1ccccc1N1CCN(CCCOc2ccc3c(C)cc(=O)oc3c2)CC1
5967.0,5.224243962155902,Nc1nc(NCCc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1
1450.0,5.838631997765025,O=c1n(Cc2ccc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2)nc2ccccn12
11050.0,4.95663772197887,Nc1nc(NCCNc2ccccc2)nc(NCCc2c[nH]c3ccccc23)n1
30000.0,4.522878745280337,COc1ccccc1N1CCN(CCCN2CCN(C(=O)c3ccccc3)CC2)CC1
101.0,6.995678626217358,C=CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
1.7,8.769551078621726,COc1c(Br)cc(F)cc1CCNCc1cccc2c1OCO2
512.0,6.29073003902417,CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
2.3,8.638272163982407,COc1ccc(C(=O)N(Cc2ccc(C)cc2)C2CCN(C)CC2)cc1
329.0,6.482804102050026,NS(=O)(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1
258.0,6.58838029403677,S=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)c2cccc3c2n1CCC3
23000.0,4.638272163982407,COc1ccccc1N1CCN(CCCN2CCN(c3ncccc3C#N)CC2)CC1
2445.0,5.6117211365403605,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(F)cc32)cc1OC
138.0,6.860120913598763,CCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
344.0,6.46344155742847,COc1ccccc1N1CCN(CCCCNc2nc(N)nc(NCCc3c[nH]c4ccccc34)n2)CC1
587.0,6.231361898752385,COc1cc2c(cc1OC)-c1c(OC)c(OC(C)C)cc3c1C(C2)N(C)CC3
238.0,6.623423042943488,COc1cc2c(cc1OC)-c1c(OC)c(OCC3CC3)cc3c1C(C2)N(C)CC3
223.0,6.651695136951839,O=c1n(CCCCCCN2CCN(c3cccc4ccccc34)CC2)nc2ccccn12
1067.0,5.97183558057553,O=c1n(Cc2ccc(CN3CCN(c4cccc(Cl)c4)CC3)cc2)nc2ccccn12
2619.0,5.581864501574768,Nc1nc(N)nc(NCCCCN2CCN(c3ccccc3)CC2)n1
6521.0,5.18568579979254,COc1ccccc1N1CCN(CCCCCNc2nc(N)nc(N)n2)CC1
293.0,6.533132379645891,CCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
2300.0,5.638272163982407,O=C(c1ccccn1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
434.0,6.36251027048749,O=c1n(CCCCCCN2CCN(c3cccc4c3OCCO4)CC2)nc2ccccn12
12830.0,4.891773343625071,COc1ccccc1OCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
24.0,7.619788758288394,Nc1nc(NCCCCN2CCN(c3ccccc3)CC2)nc(NCCc2c[nH]c3ccccc23)n1
14390.0,4.841939206063395,COc1ccccc1NCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
470.0,6.327902142064283,N#Cc1cccnc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
493.0,6.30715308072277,O=c1n(CC2CCC(CN3CCN(c4cccc(Cl)c4)CC3)CC2)nc2ccccn12
0.96,9.017728766960431,[H]c1c([H])c([H])c(C2CC(N3CCN(C([H])([H])[H])C(C)(C)C3)c3cc(Cl)ccc32)c([H])c1[H]
32360.0,4.489991487059766,NC(=O)N1CCN(c2cccc(Cl)c2)CC1
17.0,7.769551078621726,Nc1nc(N)nc(NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1
2.7,8.568636235841012,COc1cc(Br)c(OC)c(CCNCc2cccc(F)c2)c1
6425.4,5.19209983104952,Nc1nc2c(c(N3CCNCC3)n1)CC=C1OC3CCCCC3C12
291.0,6.536107011014093,O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12
40000.0,4.3979400086720375,COc1ccc(N2CCN(CCCN3CCN(c4ncccc4C#N)CC3)CC2)cc1
213.0,6.671620396561262,CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
13.0,7.886056647693163,Nc1nc(N)nc(NCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1
222.0,6.653647025549361,Nc1nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(NCCc2c[nH]c3ccccc23)n1
10640.0,4.9730583720409705,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3ccccc3)CC2)n1
1700.0,5.769551078621726,O=C(c1ccccc1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
20.0,7.698970004336019,COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccc(Br)cc3)cc3c1C(C2)N(C)CC3
3600.0,5.443697499232712,CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21
2637.0,5.578889870206566,Nc1nc(NCCOc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1
9581.0,5.018589159834112,COc1ccccc1N1CCN(CCCCNc2nc(N)nc(N)n2)CC1
1455.0,5.837137006678074,COc1ccccc1N1CCN(CCCCCCNc2nc(N)nc(N)n2)CC1
47.0,7.327902142064283,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12
67.0,7.173925197299173,Nc1nc(NCCc2c[nH]c3ccccc23)nc(NCCN2CCN(c3ccccc3)CC2)n1
1800.0,5.7447274948966935,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21
195.0,6.709965388637482,NC(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1
0.16,9.795880017344075,CN1CCN(c2cccc3cc(S(=O)(=O)c4cccc(F)c4)cnc23)CC1
7910.0,5.101823516502323,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3cccc(Cl)c3Cl)CC2)n1
7400.0,5.130768280269024,N#Cc1cccnc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1
0.84,9.075720713938118,[H]c1c([H])c([H])c(C2CC(N3CCNC(C)(C)C3)c3cc(Cl)ccc32)c([H])c1[H]
66.0,7.180456064458132,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)c2cccc3c2n1CCC3
35800.0,4.446116973356125,COc1ccccc1N1CCN(CCCNC(=O)c2cnccn2)CC1
342.0,6.465973893943865,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
4408.0,5.355758414156272,Nc1nc(N)nc(NCCCCCN2CCN(c3ccccc3)CC2)n1
244.0,6.61261017366127,CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1CC3N(C)CC2
0.5,9.301029995663981,COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br
250.0,6.6020599913279625,COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)c(O)c1
282.0,6.549750891680639,O=S1(=O)N(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)c2cccc3c2N1CCC3
530.0,6.275724130399211,O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1
22.0,7.657577319177793,COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccccc3)cc3c1C(C2)N(C)CC3
3265.0,5.486116814388907,Nc1nc(N)nc(NCCCCCCN2CCN(c3ccccc3)CC2)n1
1300.0,5.886056647693163,N#Cc1cccnc1N1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
0.2,9.698970004336019,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1
113.0,6.94692155651658,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC
43.0,7.366531544420414,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3-c2ccc3ccccc3c2)c1
534.0,6.272458742971444,COc1cc2c(cc1OC)-c1c(OC)c(OC3CCCCC3)cc3c1C(C2)N(C)CC3
8300.0,5.080921907623926,COc1ccccc1N1CCN(CCN2CCN(C(=O)c3nn(C)c4ccccc34)CC2)CC1
39.0,7.4089353929735005,CN1CCN(c2nc(N)nc(C(C)(C)Sc3ccc4ccccc4c3)n2)CC1
2.0,8.698970004336019,Oc1c2c(c(O)n1CC1CCCCC1CN1CCN(c3nsc4ccccc34)CC1)C1CCC2C1
626.0,6.20342566678957,N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1
1584.89,5.800000874803203,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nn1)CC2
0.12,9.920818753952375,Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CNCCC2F)cc1
0.69,9.161150909262744,FC1CCNCC1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12
5.129,8.289967300934247,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21
0.35,9.455931955649724,Fc1ccc2c(C3CNCCC3F)c(-c3cccnc3)[nH]c2c1
1995.26,5.700000503883016,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCCc3ccccn3)nc1)CC2
2.63,8.580044251510243,Cc1nc2c(c(=O)n1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCCC2
5011.87,5.300000202445418,O=C(Nc1ccc(OCc2ccccn2)nc1)N1CCc2c(Cl)cccc21
7.586,8.119987161633228,O=C(c1ccc(F)cc1)C1CCN(CCn2cnc3c(c2=O)CCCC3)CC1
501.19,6.299997602857746,CCc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
120.0,6.920818753952375,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
125.89,6.900008766455316,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(Br)c(C(F)(F)F)cc32)cn1
548.24,6.261029281190662,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1
630.96,6.199998172182031,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)cn1)CC2
12.413499999999999,7.906105751427994,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
501.19,6.299997602857746,COc1ccc(N2Cc3c(c4ccccc4n3C)C2=O)cc1OCCN1CCCCC1
794.33,6.0999990348465305,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C(C)C)nc1)CC2
1000.0,6.0,Cc1cccc(COc2ccc(NC(=O)N3CCc4cc(C)c(C(F)(F)F)cc43)cn2)n1
160.0,6.795880017344075,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2ccc(-c3ccccc3)cc2)CC1
78.8,7.103473782510445,COc1cccc2[nH]nc(C3=CCCNC3)c12
1251.0,5.90274269030658,CCN(CC)CCCC(C)Nc1cnc(C(=O)Nc2ccc(Cl)c3cccnc23)cn1
401.0,6.396855627379818,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1[nH]nc2ccccc12
135.0,6.8696662315049934,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1[nH]nc2ccccc12
60.0,7.221848749616356,[H]C([H])(Cc1c[nH]c2ccccc12)N(C)C
33.4,7.476253533188435,Fc1ccc2[nH]nc(C3=CCCNC3)c2c1
960.0,6.017728766960431,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2ccccc2)CC1
46.0,7.337242168318426,c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1
47.3,7.325138859262188,CN1CCC=C(c2[nH]nc3cc(F)ccc23)C1
120.0,6.920818753952375,COc1ccc(-c2ccccc2)c(CNC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1
57.6,7.239577516576788,Fc1ccc2c(C3=CCCNC3)[nH]nc2c1
315.0,6.501689446210399,CCCN1CCN(c2ccc3c(c2)C(N(C)C(=O)OCc2ccccc2)CCC3)CC1
179.0,6.747146969020107,CSc1ccccc1N1CCN(CCCCNC(=O)c2[nH]nc3ccccc23)CC1
15.1,7.82102305270683,CCc1cccc(N2CCN(CCC3CCC(NC(=O)c4ccnc5ccccc45)CC3)CC2)c1Cl
2400.0,5.619788758288394,O=C(O)c1cc(-c2ccc(C3(O)CC4CNCC4C3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1
60.0,7.221848749616356,COc1cccc2[nH]cc(C3=CCCN(C)C3)c12
20.8,7.681936665037238,CCc1cccc(N2CCN(CCC3CCC(NC(=O)COC)CC3)CC2)c1Cl
680.0,6.167491087293763,CCc1cc(Cl)c(OC)c(N2CCN(CCC3CCC(NC(=O)N(C)C)CC3)CC2)c1
128.0,6.892790030352131,COc1cccc(N2CCN(CCCCNC(=O)c3[nH]nc4ccccc34)CC2)c1
1114.51,5.952916030436022,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC3
0.09,10.045757490560675,CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1
43.0,7.366531544420414,COc1ccnc2[nH]cc(C3=CCCN(C)C3)c12
152.3,6.817300096663957,C1=C(c2c[nH]c3cnccc23)CNCC1
243.0,6.614393726401688,O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1[nH]nc2ccccc12
318.0,6.497572880015567,CCOc1ccccc1N1CCN(CCCCNC(=O)c2[nH]nc3ccccc23)CC1
0.05506,10.259163792942688,CN1CCC(N(Cc2ccc(F)cc2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1
321.0,6.493494967595128,COc1ccccc1N1CCN(CCCCNC(=O)c2[nH]nc3ccccc23)CC1
98.6,7.006123085058789,CC(C)c1ccc2[nH]cc(C3=CCCNC3)c2c1
11.5,7.939302159646388,Cc1cccc2[nH]cc(C3=CCCNC3)c12
25.3,7.5968794788241825,Clc1ccc2[nH]nc(C3=CCCNC3)c2c1
620.0,6.2076083105017466,CCOP(=O)(OCC)c1ccc2[nH]cc(CCN(C)C)c2c1
4800.0,5.318758762624412,O=C(O)c1cc(-c2ccc(C3CCCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1
706.0,6.151195298948196,COc1ccc(N2CCN(CCCCNC(=O)c3[nH]nc4ccccc34)CC2)cc1
63.5,7.197226274708024,Cc1ccnc2[nH]cc(C3=CCCN(C)C3)c12
491.0,6.308918507877031,CC1N=C(NCC(F)F)Nc2cccc(Cl)c21
144.0,6.841637507904751,O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1[nH]nc2ccccc12
14.0,7.853871964321762,C1=C(c2c[nH]c3cccc(-c4ccccc4)c23)CNCC1
1500.0,5.823908740944319,COCCOCCOc1ccc(NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c(-c2ccccc2)c1
1189.0,5.924818145381308,O=C(NCCCCN1CCN(c2ccccc2C(F)(F)F)CC1)c1[nH]nc2ccccc12
19.5,7.709965388637482,CN1CCC=C(c2[nH]nc3c(Cl)cc(F)cc23)C1
158.0,6.801342913045577,CCc1cc(Cl)c(OC)c(N2CCN(CCC3CCC(NC(=O)CCOC)CC3)CC2)c1
140.0,6.853871964321762,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccccc2)CC1
1806.35,5.743198096579772,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)[nH]c2c1)CC3
44.3,7.3535962737769305,Clc1ccc2[nH]cc(C3=CCCNC3)c2c1
184.0,6.735182176990463,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1[nH]nc2ccccc12
1810.0,5.7423214251308154,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccnc2ccccc12
54.0,7.267606240177032,COCCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
17.38,7.7599502278873524,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2
66.7,7.175874166083451,O=C(NCCCCN1CCN(c2ccc(F)cc2)CC1)c1[nH]nc2ccccc12
151.0,6.82102305270683,O=C(NCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1[nH]nc2ccccc12
15.3,7.815308569182402,CN1CCC=C(c2c[nH]c3c(Cl)c(F)ccc23)C1
4420.0,5.354577730650908,COCCC(=O)NC1CCC(CCN2CCN(c3cccc(C(F)(F)F)n3)CC2)CC1
171.0,6.767003889607846,O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1[nH]nc2ccccc12
1450.0,5.838631997765025,O=C(NC1CCC(CCN2CCN(c3cccc(C(F)(F)F)n3)CC2)CC1)c1ccnc2ccccc12
207.0,6.684029654543083,CCc1cc(Cl)c(OC)c(N2CCN(CCC3CCC(NC(=O)NC)CC3)CC2)c1
84.6,7.0726296369609765,CN1CCC=C(c2[nH]nc3c(Cl)ccc(F)c23)C1
2917.0,5.535063570878267,O=C(NCCCCN1CCN(c2ncccn2)CC1)c1[nH]nc2ccccc12
47.5,7.323306390375134,Fc1ccc(Cl)c2[nH]nc(C3=CCCNC3)c12
50.5,7.296708621881338,COc1cccc2[nH]cc(C3=CCCNC3)c12
158.49,6.799998134593398,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ncccc3C)nc1)CC2
251.19,6.599997654072044,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
2511.89,5.59999938302362,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(C(F)(F)F)ccc32)cn1
316.23,6.499996931948306,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3cnccn3)nc1)CC2
